Checkee_CaseId,VisaType,ApplicationDate,ClearanceDate,Consulate,Major,ApplicationStatus
264207,F1,2013-12-27,2014-01-15,BeiJing,EE,Clear
170327,F1,2013-08-09,2013-08-30,ShangHai,PUBLIC HEALTH,Clear
168101,J1,2013-08-09,2013-08-30,ShangHai,Biology,Clear
185816,B1,2013-08-09,2013-09-24,ShangHai,Chemistry,Clear
164005,J2,2013-08-09,2013-08-28,ShangHai,,Clear
225498,J1,2013-10-17,2013-11-20,BeiJing,mechanical engineering,Clear
225509,J1,2013-08-13,2013-11-08,BeiJing,CIVIL ENGINEERING,Clear
71372,F1,2012-12-26,2013-01-11,BeiJing,Mechanical Engineering,Clear
212993,B1,2013-09-25,2013-09-30,Europe,Medicine,Clear
229280,F1,2013-10-21,,BeiJing,,Pending
122455,F1,2013-05-16,2013-06-27,ShangHai,chemistry,Clear
160387,H1,2013-06-28,2013-08-23,GuangZhou,Biology,Clear
129936,F1,2013-05-16,2013-08-10,ShangHai,EE,Clear
135890,H1,2013-06-17,2013-08-01,ShangHai,PHARMACOLOGY,Clear
128754,F1,2013-05-29,2013-08-06,GuangZhou,CS,Clear
128206,F1,2013-05-29,2013-07-16,ShangHai,CS,Clear
156116,F1,2013-06-21,2013-08-14,ShenYang,Civil Engineering,Clear
135057,F1,2013-05-16,2013-08-12,ShenYang,EE,Clear
212992,B1,2013-09-25,,Europe,Medicine,Pending
32756,F1,2012-05-25,2012-06-21,BeiJing,Telecommunication,Clear
32173,F1,2012-05-25,2012-06-21,BeiJing,EE,Clear
70771,F1,2012-12-14,2013-01-05,BeiJing,material and physics,Clear
32175,F1,2012-05-25,2012-06-13,BeiJing,Chemistry,Clear
70405,H1,2012-12-14,2013-01-03,GuangZhou,EE,Clear
32182,F1,2012-05-25,2012-06-13,BeiJing,pharmacology,Clear
32471,F1,2012-05-31,2012-06-20,BeiJing,CS,Clear
147675,F1,2013-07-08,2013-08-14,ShangHai,CSE,Clear
154871,J1,2013-06-28,2013-09-02,BeiJing,pathology,Clear
163370,J1,2013-07-09,2013-08-23,ChengDu,Materials Science and tec,Clear
71301,H1,2012-12-26,2013-01-22,GuangZhou,organic chemistry,Clear
127297,F1,2013-05-16,2013-08-15,BeiJing,Chemical Engineering,Clear
161568,F1,2013-07-09,2013-08-16,ShangHai,Computational Biology,Clear
70237,H1,2012-12-14,2013-01-10,BeiJing,biochem,Clear
122899,B1,2013-05-16,2013-06-19,ShangHai,N,Clear
38542,F1,2012-07-27,2012-08-15,BeiJing,Mechanical Engineering,Clear
130670,F2,2013-05-16,2013-07-05,BeiJing,cs,Clear
150104,F1,2013-06-06,2013-08-08,ShangHai,CS,Clear
126225,F1,2013-06-10,2013-08-06,ShangHai,biostatistics,Clear
229279,B2,2013-10-22,2013-11-19,BeiJing,,Clear
109093,H1,2013-05-16,2013-06-13,BeiJing,EE,Clear
130022,F1,2013-05-16,2013-07-05,BeiJing,ECE,Clear
221490,H1,2013-10-22,,BeiJing,Chemistry,Pending
70190,F1,2012-12-14,2012-12-28,ShangHai,,Reject
126123,F1,2013-06-29,,ShangHai,CS,Pending
154615,J1,2013-06-28,2013-08-19,BeiJing,CS,Clear
264249,F1,2013-12-27,2014-01-15,BeiJing,EE,Clear
34460,F1,2012-06-21,2012-07-20,ShenYang,CS,Clear
34075,F1,2012-06-21,2012-07-11,GuangZhou,EE,Clear
159994,F1,2013-07-02,2013-08-20,ChengDu,bioscience,Clear
143065,F1,2013-07-09,2013-08-19,BeiJing,EE,Clear
161812,F1,2013-07-02,2013-08-16,GuangZhou,EE,Clear
161729,F1,2013-06-28,2013-08-21,BeiJing,MSE,Clear
98487,B1,2013-04-15,2013-05-18,GuangZhou,EE,Clear
159400,J1,2013-06-28,2013-08-21,ShangHai,Chemistry,Clear
161775,F1,2013-07-02,2013-08-20,Others,molecular pharmacology,Clear
147878,F1,2013-07-08,2013-08-12,BeiJing,Biochemistry,Clear
152232,F1,2013-07-10,2013-08-22,BeiJing,Plant Pathology,Clear
130265,F1,2013-05-16,2013-07-02,BeiJing,MIS,Clear
72268,F1,2012-12-26,2013-01-11,ShangHai,Biomedical Engineering,Clear
114886,B1,2013-05-16,2013-08-26,ShangHai,CS,Clear
151791,F1,2013-07-10,2013-08-14,BeiJing,Chemistry,Clear
36263,F1,2012-06-26,2012-07-17,ShangHai,EE,Clear
36234,F1,2012-06-26,2012-07-13,BeiJing,EE,Clear
36147,F1,2012-06-26,2012-07-13,ShangHai,EE,Clear
35997,B1,2012-06-26,2012-07-20,BeiJing,Computer Science,Clear
35202,F1,2012-06-26,2012-07-20,GuangZhou,ME,Clear
35009,F1,2012-06-26,2012-07-14,GuangZhou,Chemical Engineering,Clear
34467,F1,2012-06-26,2012-07-20,BeiJing,computational finance,Clear
48173,J1,2012-08-06,,GuangZhou,ME,Pending
106421,F1,2013-05-06,2013-06-01,ShangHai,CS,Clear
36908,L1,2012-07-02,2012-07-24,BeiJing,Software Engineering,Clear
155691,F1,2013-07-29,2013-08-16,GuangZhou,Genetics,Clear
170983,H1,2013-07-29,2013-09-16,GuangZhou,Mechanical Engineering,Clear
85334,J1,2013-02-25,2013-03-21,BeiJing,CS,Clear
223353,B2,2013-11-05,,ShangHai,,Pending
128121,J1,2013-05-29,2013-07-12,ShangHai,Biology,Clear
84840,J1,2013-02-25,2013-03-26,BeiJing,Genetics,Clear
144751,F1,2013-06-11,2013-07-31,BeiJing,pharmaceutical science,Clear
73787,F1,2013-01-10,,ShangHai,Geography,Pending
111141,F1,2013-05-17,2013-06-13,BeiJing,EE,Clear
102009,B1,2013-04-12,2013-05-20,ShangHai,material,Clear
76265,F1,2013-01-10,2013-01-23,ShangHai,Materials Science and Eng,Clear
85490,B2,2013-02-25,2013-03-22,BeiJing,Aerospace,Clear
36463,J1,2012-07-02,2012-07-26,BeiJing,Mechanical engineering,Clear
241104,F1,2013-11-27,,BeiJing,,Pending
116949,B1,2013-05-17,2013-06-11,ShenYang,,Clear
147379,J1,2013-06-25,2013-08-22,BeiJing,Industrial and System Eng,Clear
117532,B1,2013-05-20,2013-06-14,BeiJing,EE,Clear
247574,F1,2013-12-02,2013-12-16,BeiJing,Computet Science,Clear
36844,F1,2012-07-02,2012-07-20,BeiJing,Chemical Engineering,Clear
165883,F1,2013-07-08,2013-08-23,ShangHai,ME,Clear
236421,F1,2013-11-07,2013-11-21,ShangHai,Biomedical Engineering,Clear
153646,F1,2013-05-21,2013-08-05,ShenYang,ECE,Clear
225585,J1,2013-10-11,2013-11-08,ShangHai,Food Science,Clear
165615,H1,2013-07-08,2013-08-22,ShangHai,Neuroscience,Clear
145711,F1,2013-07-10,2013-08-14,ShangHai,CS,Clear
122101,J1,2013-05-30,2013-07-11,ShangHai,Optical Engineering,Clear
136752,J1,2013-06-17,2013-08-12,ShangHai,Meteorology,Clear
218624,J1,2013-10-21,2013-11-14,ShangHai,EE,Clear
114757,H1,2013-05-06,2013-06-10,GuangZhou,Biology,Clear
111083,F1,2013-05-17,2013-05-21,GuangZhou,EE,Clear
164133,B1,2013-07-19,2013-09-13,ShangHai,Chemical Engineering,Clear
127744,F1,2013-05-30,2013-07-02,BeiJing,MSE,Clear
111189,F1,2013-05-21,2013-06-19,ChengDu,General Math,Clear
147490,F1,2013-06-25,2013-08-20,GuangZhou,Materials Science,Clear
118334,J1,2013-05-23,2013-06-19,HongKong,Bioinformatics/CS,Clear
241111,F1,2013-11-25,2013-12-13,Europe,Aerospace Engineering,Clear
213032,B2,2013-10-03,2013-10-28,Europe,computer science,Clear
252897,F1,2013-12-10,2013-12-24,ShangHai,Material Science Engineer,Clear
221566,J1,2013-11-01,2013-11-27,ShangHai,nutrition and cancer,Clear
110948,F1,2013-05-17,2013-07-05,BeiJing,Astronomy,Clear
130529,H1,2013-05-31,2013-07-09,ShangHai,Remote Sensing,Clear
114758,B1,2013-05-06,2013-05-30,ChengDu,CS,Clear
241110,J1,2013-11-27,2013-12-06,ShenYang,environmental engineering,Clear
134404,F1,2013-06-03,2013-07-12,ShangHai,chemistry,Clear
71207,J1,2012-12-11,2012-12-29,BeiJing,chemistry,Clear
236188,H1,2013-11-04,2013-11-27,Toronto,Civil Engineering,Clear
164119,F1,2013-06-25,2013-08-20,ShangHai,EE,Clear
147491,F1,2013-06-25,2013-08-16,ChengDu,EE,Clear
212223,F1,2013-10-07,2013-11-12,BeiJing,Physics,Clear
158623,F1,2013-06-27,2013-08-12,ShangHai,EE,Clear
136210,J1,2013-07-08,2013-08-14,ShangHai,neural science,Clear
133187,L1,2013-07-08,2013-07-15,ShangHai,MB,Clear
47242,F1,2012-08-02,2012-09-19,BeiJing,AE,Clear
43636,F1,2012-08-02,,ShenYang,EE,Pending
43005,F1,2012-08-02,2012-08-29,BeiJing,EECS,Clear
39677,F1,2012-08-02,2012-08-22,ChengDu,CS,Clear
42424,F1,2012-08-03,2012-08-13,BeiJing,Biomedicine,Clear
36001,H1,2012-07-02,2012-07-19,BeiJing,Genomics,Clear
144253,F1,2013-05-17,2013-08-13,ShenYang,EE,Clear
137118,J1,2013-07-09,2013-08-22,BeiJing,CS,Clear
136134,F1,2012-07-03,,ShenYang,Biomedical Engineering,Pending
77407,F1,2013-01-07,2013-01-30,ChengDu,CS,Clear
239580,H1,2013-11-22,2013-12-06,BeiJing,Microbiology,Clear
143713,F1,2013-06-05,2013-08-02,ShangHai,Electrical Engineering,Clear
254794,F1,2013-12-06,2013-12-20,BeiJing,EE,Clear
218688,J1,2013-10-07,,BeiJing,control science,Pending
149966,J1,2013-07-30,2013-08-19,BeiJing,optics,Clear
33911,H1,2012-06-01,2012-06-20,BeiJing,Polymer,Clear
239586,B1,2013-11-15,2013-11-29,BeiJing,Wireless Communication,Clear
137343,F1,2013-06-21,2013-08-15,BeiJing,EE,Clear
182514,H1,2013-07-30,,GuangZhou,Computer Science,Pending
250473,F1,2013-12-12,,ShangHai,ME,Pending
35933,F1,2012-06-29,2012-07-18,ShangHai,ME,Clear
147890,J1,2013-07-30,2013-08-21,ShangHai,PS,Clear
141743,J1,2013-07-10,2013-08-22,BeiJing,Environmental Science,Clear
43674,F1,2012-06-29,2013-05-28,BeiJing,CS,Clear
256538,F1,2013-12-19,2014-01-02,BeiJing,ECE,Clear
254825,F1,2013-12-18,2014-01-03,ShangHai,Computer Science,Clear
36113,J1,2012-06-29,2012-07-17,Others,structure biology,Clear
132442,F1,2013-06-11,2013-07-29,ShangHai,CS,Clear
36030,F1,2012-06-29,2012-07-23,BeiJing,EE,Clear
161567,F1,2013-07-10,2013-08-20,ShangHai,Medicinal Chemistry,Clear
244996,J1,2013-11-06,,ShangHai,,Pending
124753,F1,2013-06-11,2013-08-02,ShangHai,EE,Clear
99089,B1,2013-04-17,2013-05-21,ShangHai,clinical medicine,Clear
250457,H1,2013-11-19,,ShangHai,chemistry,Pending
34010,F1,2012-06-01,2012-06-21,BeiJing,polymer,Clear
142623,H1,2013-06-25,2013-08-22,BeiJing,Chemical Engineering,Clear
35942,J1,2012-06-29,2012-07-19,BeiJing,EE,Clear
105252,J1,2013-04-17,2013-05-08,GuangZhou,CS,Clear
147539,F1,2013-06-20,2013-08-19,BeiJing,Aerospace Engineering,Clear
143809,F1,2013-06-21,2013-08-13,Others,EE,Clear
159420,J2,2013-07-19,2013-08-23,ShangHai,cs,Clear
146407,B2,2013-06-20,2013-08-28,Others,cell bio,Clear
35937,F1,2012-06-29,2012-08-01,BeiJing,Biophysics,Clear
187490,H1,2013-07-30,2013-09-23,BeiJing,Microbiology,Clear
110644,B1,2013-04-23,2013-05-20,GuangZhou,psychology,Clear
130618,F1,2013-05-16,2013-08-06,ShangHai,Chemistry,Clear
146576,F1,2013-06-21,2013-08-20,BeiJing,CS,Clear
156993,F1,2013-06-24,,ShangHai,Ee,Pending
256506,J2,2013-12-06,2013-12-20,BeiJing,,Clear
32732,J1,2012-06-04,2012-06-21,BeiJing,Biochemistry,Clear
106477,B2,2013-04-22,2013-05-15,BeiJing,electric and electronics,Clear
142929,F1,2013-06-25,2013-08-14,BeiJing,EOP,Clear
36190,F1,2012-06-28,,BeiJing,msa,Pending
122861,J1,2013-05-21,2013-06-24,ShangHai,ECE,Clear
36067,F1,2012-06-28,2012-07-17,BeiJing,EE,Clear
138429,B2,2013-06-17,2013-08-23,ChengDu,Pattern Recognition and I,Clear
236469,H1,2013-10-02,2014-01-02,Toronto,Plant Genetics (PhD),Clear
161613,F1,2013-06-24,2013-08-16,GuangZhou,Chemistry,Clear
104593,B1,2013-04-23,,BeiJing,Í¨ĐĹ,Pending
221577,J1,2013-10-15,2013-11-18,HongKong,EE,Clear
130704,J1,2013-05-31,2013-07-05,BeiJing,computer science,Clear
169190,F1,2013-07-10,2013-08-28,ShangHai,Biophysics,Clear
35924,F1,2012-06-29,,BeiJing,EE,Pending
130246,F1,2013-05-24,2013-07-02,ShangHai,EE,Clear
159577,J1,2013-07-29,2013-08-26,ChengDu,CE,Clear
35912,F1,2012-06-29,2012-07-05,ShenYang,Mechanical Engineering,Clear
47451,H1,2012-08-23,,ShangHai,Genetics,Pending
35674,F1,2012-07-03,2012-07-20,BeiJing,Chem E,Clear
35661,F1,2012-07-03,2012-07-03,GuangZhou,Chem,Clear
125799,J1,2013-05-20,2013-06-21,BeiJing,CS(network security),Clear
113982,H1,2013-05-24,2013-07-17,ShangHai,Microbiology,Clear
256507,J2,2013-12-06,2013-12-20,BeiJing,,Clear
116461,J1,2013-05-24,2013-07-02,ShangHai,biophysics,Clear
146893,F1,2013-06-20,2013-08-20,ShangHai,Physics,Clear
114822,F1,2013-05-24,2013-07-01,ShenYang,EE,Clear
36666,F1,2012-07-05,2012-07-27,BeiJing,Materials Science and Eng,Clear
141730,J2,2013-07-01,2013-08-20,BeiJing,"biology, cancer, antibody",Clear
127708,J1,2013-05-29,2013-07-03,ShangHai,Material Engineering,Clear
36187,B1,2012-07-05,2012-07-27,BeiJing,Computer Science,Clear
127225,F1,2013-06-18,2013-08-12,GuangZhou,Public Health,Clear
245029,F1,2013-11-25,2013-12-10,ShangHai,Biology,Clear
163142,F1,2013-08-08,2013-08-28,BeiJing,Chemical Engineering,Clear
256657,H1,2013-12-06,2013-12-20,ShangHai,Physics/Computer Science,Clear
247575,J1,2013-12-09,2013-12-23,ChengDu,,Clear
128642,F1,2013-05-31,2013-07-11,GuangZhou,chemistry,Clear
128327,J1,2013-05-31,2013-07-13,ShangHai,Chemistry,Clear
127693,F1,2013-05-29,2014-01-17,BeiJing,Applied Mathematics,Reject
72586,F1,2012-12-26,2013-01-22,GuangZhou,Geoscience,Clear
63010,H1,2012-10-12,2013-01-14,Europe,CS,Clear
44944,F1,2012-08-06,,ShangHai,,Pending
123989,F1,2013-06-17,2013-08-20,ShangHai,EE,Clear
130716,F1,2013-06-26,2013-08-12,ShangHai,pharmacology,Clear
123968,F1,2013-06-17,,BeiJing,ME PHD,Pending
123954,F1,2013-06-17,2013-08-16,ShangHai,CS,Clear
256631,F1,2013-12-16,2013-12-20,ShangHai,Computer Science,Clear
245030,F1,2013-11-25,,ShangHai,Biology,Pending
40064,F1,2012-07-12,2012-08-03,GuangZhou,Statistics,Clear
253073,H1,2013-12-16,2013-12-26,GuangZhou,Mechanical,Clear
152674,F1,2013-06-27,2013-08-12,BeiJing,TSM,Clear
156554,H1,2013-06-18,2013-08-19,BeiJing,MSE,Clear
44427,F1,2012-08-06,2012-08-21,BeiJing,biology,Clear
48990,J1,2012-08-27,2012-09-13,ShangHai,EE,Clear
154556,F1,2013-07-01,2013-08-21,ShenYang,EE,Clear
153571,J1,2013-07-01,2013-08-22,ChengDu,,Clear
39479,F1,2012-07-12,,ShangHai,Epidemiology,Pending
146043,F1,2013-07-01,2013-08-21,BeiJing,CS,Clear
40480,B1,2012-07-13,2012-07-30,BeiJing,Computer Science,Clear
156312,F1,2013-06-18,2013-08-20,ChengDu,ME,Clear
144868,F1,2013-07-01,2013-08-14,BeiJing,CompE,Clear
126944,J1,2013-06-18,,BeiJing,,Pending
189809,H1,2013-08-09,2013-09-23,ShangHai,Biology,Clear
117988,F1,2013-06-03,2013-06-07,BeiJing,remote sensing,Clear
156253,F1,2013-06-18,2013-08-09,GuangZhou,Biology,Clear
111534,F1,2013-04-23,2013-05-20,ShangHai,biology,Clear
163497,F1,2013-06-14,2013-08-23,BeiJing,Biophysics,Clear
129487,F1,2013-06-24,2013-08-12,BeiJing,CS,Clear
145432,F1,2013-06-25,2013-08-20,BeiJing,Computer Science,Clear
145487,J1,2013-06-25,2013-08-16,ShangHai,NSE,Clear
134176,F1,2013-06-14,2013-08-08,BeiJing,mechanical engineering,Clear
158904,H1,2013-06-17,2013-08-20,ShangHai,Materials Science,Clear
190507,H1,2013-08-28,2013-10-16,ShangHai,CS,Clear
195848,J1,2013-09-03,,BeiJing,phys.,Pending
211070,J1,2013-09-04,,BeiJing,Chemistry,Pending
127337,F1,2013-05-29,2013-08-08,BeiJing,Aerospace,Clear
139660,J1,2013-06-25,2013-08-15,GuangZhou,pathology,Clear
130159,F1,2013-05-31,2013-07-15,BeiJing,CS,Clear
109005,F1,2013-04-23,2013-05-16,ShangHai,ME,Clear
108626,F1,2013-04-23,2013-05-23,ChengDu,EE,Clear
130130,F1,2013-05-31,2013-07-05,BeiJing,,Clear
101528,J1,2013-04-23,2013-05-15,Europe,Biology,Clear
101428,B1,2013-04-23,2013-05-17,BeiJing,material,Clear
142855,F1,2013-07-01,2013-08-20,ShangHai,EE,Clear
121289,F1,2013-05-31,2013-07-12,GuangZhou,Biostatistics,Clear
156196,F1,2013-06-18,2013-08-16,ShangHai,ChemE,Clear
264585,F1,2013-12-27,2014-01-17,BeiJing,Genetics,Clear
139344,F1,2013-06-25,2013-08-14,BeiJing,CHE,Clear
75896,J1,2013-01-16,2013-01-31,BeiJing,automatic control,Clear
180507,J1,2013-04-26,2014-01-16,BeiJing,Control,Reject
128081,B1,2013-05-29,2013-07-04,ShangHai,biology,Clear
45997,B1,2012-08-08,2012-09-04,Montreal,,Clear
60445,B2,2012-11-02,2012-11-23,GuangZhou,EE,Clear
229417,B2,2013-10-22,2013-11-19,BeiJing,,Clear
130199,F1,2013-05-16,2013-07-02,BeiJing,CS,Clear
137823,F1,2013-06-17,2013-08-16,BeiJing,chemistry,Clear
198872,H1,2013-09-12,2013-10-18,BeiJing,Biology,Clear
199197,F1,2013-08-29,2013-10-07,BeiJing,EE,Clear
130505,F1,2013-06-25,2013-08-13,ShangHai,Cell Biology,Clear
148834,F1,2013-07-09,,GuangZhou,BME,Pending
162201,F1,2013-06-25,2013-08-21,ShenYang,ME,Clear
40824,F1,2012-08-06,2012-08-24,GuangZhou,Neuroscience,Clear
51045,J1,2012-08-28,2012-09-24,BeiJing,Neurobiology,Clear
48781,J1,2012-08-29,2012-09-13,Montreal,Ecology,Clear
48016,J1,2012-07-10,2012-09-19,ShangHai,Composite,Clear
142871,F1,2013-06-06,2013-07-26,ShangHai,Biomedical Informatics,Clear
125477,F1,2013-06-20,2013-08-20,ShangHai,Pharmaceutical Science,Clear
254852,H1,2013-12-16,2013-12-27,ShangHai,ee,Clear
198649,H1,2013-08-29,2013-10-11,BeiJing,,Clear
135056,F1,2013-06-27,2013-08-15,ShangHai,ECE,Clear
254851,F1,2013-12-16,2013-12-31,BeiJing,Bioinformatics,Clear
130185,F1,2013-06-25,,BeiJing,EE,Pending
127933,F1,2013-06-26,2013-08-21,BeiJing,Computer Science,Clear
141000,J1,2013-06-07,2013-08-01,ShangHai,Medicinal Chemistry,Clear
141128,F1,2013-07-22,2013-08-14,BeiJing,EE,Clear
71508,F1,2012-12-31,2013-02-15,ShangHai,materials science,Clear
63344,J1,2012-11-02,2012-11-23,ShangHai,computer science,Clear
61597,H1,2012-11-13,2012-11-30,BeiJing,computer science,Clear
62076,B2,2012-11-15,2012-11-30,Europe,CS,Clear
48422,F1,2012-08-29,2012-09-14,BeiJing,EE,Clear
38040,J1,2012-07-10,2012-07-27,BeiJing,Neuroscience,Clear
36626,F1,2012-07-10,2012-07-17,BeiJing,physics,Clear
198665,L2,2013-09-19,2013-10-29,Europe,Chemistry,Clear
168952,B1,2013-07-22,2013-09-13,ShangHai,,Clear
134568,F1,2013-06-27,2013-08-12,ShangHai,Computer Science,Clear
36244,F1,2012-06-28,2012-07-20,BeiJing,Biostatistics,Clear
198846,B2,2013-09-20,,BeiJing,,Pending
199191,J1,2013-09-18,2013-10-25,ShangHai,Chem & Biochem,Clear
140960,F1,2013-06-18,2013-08-16,BeiJing,IE,Clear
247576,F1,2013-12-09,2013-12-24,BeiJing,materials science and eng,Clear
117651,F1,2013-05-20,2013-06-21,ShangHai,Aerospace Engineering,Clear
140027,F1,2013-07-01,2013-08-14,ShangHai,food safety,Clear
114215,J1,2013-05-24,2013-07-03,Others,Software Engineering,Clear
164068,F1,2013-07-01,2013-08-20,BeiJing,CS,Clear
132552,F1,2013-06-10,2013-07-10,Europe,Physics,Clear
151907,J1,2013-06-25,2013-08-15,ShangHai,ME,Clear
163485,J1,2013-07-09,2013-08-19,BeiJing,Geology,Clear
125383,F1,2013-06-19,2013-08-21,ShangHai,Biomedical Engineering,Clear
258205,F1,2013-12-18,2013-12-27,ShangHai,computer science,Clear
199326,B2,2013-09-25,2013-10-28,HongKong,Mechanic,Clear
135369,J1,2013-06-27,2013-08-19,ShangHai,Signal,Clear
199130,J1,2013-09-18,2013-10-22,BeiJing,ECE,Clear
199475,J1,2013-09-05,,ShangHai,Bioengineering,Pending
64618,B2,2012-11-02,2012-11-28,Europe,Genetics,Clear
146468,F1,2013-06-14,2013-08-20,ShangHai,Biochemistry & Molecular,Clear
258204,F1,2013-12-18,2013-12-27,ShangHai,computer science,Clear
143595,F1,2013-07-22,2013-08-23,BeiJing,Materials Science and Eng,Clear
168422,B1,2013-08-08,2013-09-26,ShangHai,,Clear
140444,J1,2013-07-01,2013-08-16,GuangZhou,EE,Clear
156104,F1,2013-07-08,2013-08-12,ShangHai,Information Security,Clear
198527,F2,2013-09-20,,,,Pending
127396,B1,2013-06-25,2013-08-21,HongKong,Communicaton,Clear
72133,F1,2012-12-31,2013-02-07,BeiJing,EE,Clear
201887,F1,2013-09-04,2013-10-11,ChengDu,Bio,Clear
200434,B1,2013-09-09,2013-10-17,Others,CIVIL ENGINEERING,Clear
76271,F1,2012-12-31,2013-02-01,ShangHai,MSE,Clear
200597,B1,2013-09-19,2013-10-25,Montreal,Mathematics,Clear
201071,B1,2013-10-10,,BeiJing,EE,Pending
106095,F1,2013-05-08,2013-05-09,GuangZhou,Physics,Clear
200375,J1,2013-08-29,,ShangHai,bioinformatics,Pending
174398,F1,2013-08-16,2013-09-04,BeiJing,CS,Clear
36902,F1,2012-06-27,2012-07-20,GuangZhou,Chem,Clear
153162,F1,2013-06-14,2013-08-14,BeiJing,Polymer Engineering,Clear
199320,F1,2013-09-10,2013-10-18,ChengDu,Biostatistics,Clear
200391,J1,2013-09-20,2013-10-29,ChengDu,bioengineering,Clear
201935,J1,2013-09-05,2013-10-11,BeiJing,CS,Clear
218747,J1,2013-10-25,2013-11-15,BeiJing,neurosurgery,Clear
128268,J1,2013-06-24,2013-08-23,BeiJing,EE,Clear
137076,F1,2013-06-06,2013-07-26,ShangHai,CS,Clear
212447,H1,2013-09-25,2013-11-07,Ottawa,Cell and Molecular Biolog,Clear
152807,F1,2013-06-14,2013-08-14,BeiJing,Geoscience,Clear
159421,F1,2013-07-01,2013-08-16,ShangHai,EE,Clear
165940,J1,2013-08-23,2014-04-02,BeiJing,Aerospace Engineering,Reject
229433,B1,2013-11-08,,BeiJing,Atmospheric Science,Pending
157829,F1,2013-08-05,2013-08-27,GuangZhou,Computer Science,Clear
245057,H1,2013-12-03,2013-12-23,BeiJing,EE,Clear
160651,F1,2013-07-10,2013-07-11,Europe,Physics,Clear
150176,J1,2013-06-14,2013-08-12,BeiJing,Electrical Engineering,Clear
197266,F1,2013-08-30,2013-10-11,BeiJing,EE,Clear
148577,F1,2013-06-13,2013-08-12,ShenYang,ME,Clear
154946,F1,2013-08-07,2013-08-27,ShangHai,Chemistry,Clear
148486,F1,2013-06-13,2013-08-14,ShangHai,EE,Clear
137119,B1,2013-07-01,2013-08-28,BeiJing,CS,Clear
178253,H1,2013-08-12,2013-10-04,Ottawa,microbiology,Clear
201952,J1,2013-09-27,2013-11-12,BeiJing,Physics,Clear
114232,F1,2013-04-26,2013-05-30,ShangHai,EE,Clear
201922,J1,2013-09-11,,BeiJing,AM,Pending
191396,H1,2013-08-27,2013-10-07,BeiJing,mechanical,Clear
199516,J1,2013-09-23,2013-10-28,ShangHai,Atmospheric physics,Clear
229434,B2,2013-11-12,2013-11-27,BeiJing,EE,Clear
201921,H1,2013-09-03,2013-10-10,Europe,Mechanical Eng.,Clear
200222,H1,2013-09-05,2013-10-15,BeiJing,Materials science,Clear
161857,F1,2013-07-11,2013-08-16,ChengDu,EE,Clear
201214,F1,2013-09-12,2013-10-23,ShangHai,Physics,Clear
47071,J1,2012-08-07,2012-09-10,BeiJing,EE,Clear
150170,B1,2013-06-14,2013-08-08,BeiJing,Electrical Engineering,Clear
201778,J1,2013-09-03,2013-10-24,GuangZhou,EE,Clear
200268,H1,2013-09-24,2013-10-25,BeiJing,Structural Biology,Clear
162925,F1,2013-07-03,2013-08-22,BeiJing,Industrial Design,Clear
233146,H1,2013-09-09,2013-11-15,Toronto,EE,Clear
200490,J1,2013-08-13,2013-11-08,ShenYang,CIVIL ENGINEERING,Clear
200413,B1,2013-08-29,2013-10-09,ShangHai,Mechnical,Clear
201098,B1,2013-09-04,,BeiJing,CR,Pending
201290,J1,2013-09-30,2013-11-05,ShangHai,EE,Clear
201599,J1,2013-10-10,2013-11-04,GuangZhou,pharmacology,Clear
200967,F1,2013-09-09,2013-10-16,ShangHai,chemistry,Clear
201598,H1,2013-08-22,2013-09-30,BeiJing,Chemistry,Clear
154054,F1,2013-07-11,2013-08-15,ShangHai,Biostat,Clear
153109,F1,2013-07-11,2013-08-21,BeiJing,Chemistry,Clear
201151,B2,2013-10-10,2013-11-06,BeiJing,CS,Clear
200116,H1,2013-09-18,,Ottawa,Pharmacology,Pending
201097,B1,2013-09-04,2013-11-01,BeiJing,CR,Clear
153596,J1,2013-08-01,2013-08-28,ShangHai,,Clear
106112,F1,2013-05-08,2013-06-20,ShangHai,Biomedical Sciences,Clear
160738,F1,2013-07-10,2013-08-15,BeiJing,EE,Clear
148295,F1,2013-06-13,2013-08-06,ShangHai,Chemical Engineering,Clear
104666,J1,2013-04-26,2013-05-22,BeiJing,EE,Clear
202028,B1,2013-10-10,2013-11-06,BeiJing,Computer Science,Clear
202051,B1,2013-09-05,,BeiJing,,Pending
203370,F1,2013-09-23,2013-10-25,BeiJing,immunology microbiology,Clear
202456,J1,2013-09-11,2013-10-18,BeiJing,Chemical,Clear
148391,F1,2013-06-28,2013-08-20,ShangHai,bioinformatics,Clear
160063,F1,2013-05-29,2013-08-19,ShangHai,Economics,Clear
247602,B2,2013-12-05,,ShangHai,,Pending
